L1,L2,L3,L4,L5,L6,x,y,z,roll,pitch,yaw
17.324093,19.012372,18.016535,15.749150,16.268556,17.892606,-1.116682,-5.604142,16.160142,4.605723,-3.227137,-8.432224
20.367286,18.813435,19.501316,17.786036,19.827598,21.568160,-5.042939,-4.159394,18.219286,-10.596476,-7.981573,11.775300
19.075826,17.944465,19.436527,23.556455,22.960290,18.625862,6.478095,7.587588,17.354524,-3.195158,19.777909,9.000099
15.236011,14.161358,13.361549,18.643835,18.890438,15.137318,7.675974,6.453728,12.083957,-13.586561,9.657710,-3.196692
18.401510,15.189067,14.144078,14.121126,15.479636,17.090232,-0.978080,3.448059,14.996310,-5.657207,-9.618417,12.165814
21.393509,24.108180,25.951686,21.084848,18.783950,19.352966,-6.222092,-5.014152,19.946596,16.757851,-1.005952,17.666765
21.901058,20.615650,19.451586,17.510292,19.456562,22.361000,-3.870965,-3.931371,19.264954,-4.616515,-13.364111,1.571123
15.623186,14.721510,15.810634,18.854739,19.398765,18.894701,-1.460482,0.101565,16.824969,-13.914101,9.023773,-13.520285
17.357023,15.524523,13.247918,14.265633,15.146909,16.525895,1.518337,2.628602,14.787242,-4.867823,-11.808356,-1.867452
20.003477,18.620090,17.093339,14.694961,13.932534,17.459224,-3.804612,2.585342,16.106717,8.049639,-15.995877,2.853247
17.980067,18.017396,17.508295,17.289090,14.715735,14.310836,1.645489,6.881616,14.761668,16.632690,-0.757573,3.668271
21.546613,17.617670,17.644525,20.804153,23.608652,22.252552,3.379452,4.463967,19.403211,-15.117112,3.114907,19.742685
20.313318,18.520280,17.802252,19.331909,21.652371,23.911197,-4.452052,-3.465261,19.041131,-16.227521,-0.668397,-19.104809
19.771939,22.115991,21.074695,16.648452,15.887014,19.937499,-6.121318,-7.326436,16.305946,17.642029,-3.752151,-16.837405
21.703282,19.481051,19.178931,20.829693,20.099362,21.817850,-3.253186,5.817094,19.167506,-3.161529,-6.296339,-9.450648
22.307031,20.078407,19.767833,22.672606,21.692094,23.193664,-2.899547,7.088146,19.790390,-4.207723,-7.017796,-19.983385
15.556701,17.928008,18.356037,13.919548,14.698926,14.638699,-1.213332,-6.803587,13.847603,10.589005,-8.886930,12.940511
16.199228,16.379856,14.090751,10.933070,12.735326,14.879178,0.125733,-3.467506,13.481045,5.005561,-17.330116,2.165280
15.712489,17.047390,20.785507,18.021620,18.319479,17.582726,-6.631747,-7.093670,14.529838,-7.629241,6.362662,18.499908
15.551376,16.006683,16.205835,10.831713,11.867657,13.807641,-3.800284,-4.672955,12.100490,6.234333,-16.514072,16.383707
20.328834,20.244761,16.909596,18.390882,19.764796,20.972513,4.816234,-0.395382,18.275384,-13.015898,-11.146510,-19.749805
18.780306,14.100466,13.302438,15.390406,17.924387,22.245256,-7.532476,0.415610,14.796871,-18.929109,-11.779578,-15.229831
19.724572,22.047215,19.788559,16.918511,18.442924,17.060099,6.861666,-4.596995,16.683906,17.537963,-13.902016,10.165471
15.738099,19.051371,21.490841,21.383488,21.014886,16.824901,3.685294,-5.119739,17.957245,5.907683,15.793604,10.902069
12.420607,12.027397,13.368595,17.313647,15.754928,14.545125,-0.182256,3.809019,13.269889,-7.404803,9.942698,-16.347566
12.416543,16.316920,17.259916,16.672891,12.931226,11.356254,1.256401,0.714248,14.046661,17.222204,11.313334,-9.767945
20.164921,22.499469,23.421487,19.697674,19.242477,20.046555,-4.203463,-7.384909,18.845874,10.270677,-2.058980,5.897932
11.498334,16.297229,19.629265,16.452840,14.560273,11.246601,-0.658419,-5.869787,13.354192,18.110093,13.127588,16.459314
21.448662,22.146765,20.483103,19.948989,23.101432,21.751411,7.409417,-6.731679,18.726088,-2.456655,-10.125193,10.968739
21.784594,19.221613,16.610222,18.451718,18.583204,20.878879,0.748891,6.001108,17.968819,-5.674131,-16.860339,-9.730016
17.617715,17.967168,18.350537,17.502943,14.759655,14.289807,0.338173,5.539224,15.497061,16.771944,3.198055,7.110042
17.088836,18.701656,18.888528,15.569759,12.791001,15.030198,-4.294490,-0.015786,15.529605,19.022181,-4.189816,-1.896995
22.633907,18.485486,18.027222,19.617561,21.567839,22.125218,-0.177636,5.830953,19.186292,-11.643715,-2.553298,18.459179
15.928683,16.041928,16.267890,18.552080,19.013122,17.685577,1.984961,0.039608,16.879290,-9.159562,6.759113,-7.689186
14.813718,18.465489,19.781738,19.067770,15.785075,12.972836,2.866169,0.924238,16.310536,17.961266,13.036025,-0.680410
11.509094,9.885024,12.154270,14.142681,15.178967,14.057609,-1.671757,0.045829,12.386479,-14.589444,9.818862,1.940009
21.470556,16.654382,15.232321,15.936560,17.942801,20.447804,-2.121014,5.655603,16.584741,-12.328497,-11.730839,15.129728
21.365961,24.411485,20.881297,18.711904,18.768546,19.068207,7.807712,-4.539193,18.152903,9.310504,-10.897890,-14.522437
18.287270,19.958503,19.961262,17.268877,15.112826,18.860039,-7.396178,-2.851936,15.846675,19.029045,0.177987,-19.520646
22.943291,23.868786,20.101442,19.253403,18.354187,19.357426,6.162688,2.696593,19.205576,11.658281,-19.164594,-12.204651
19.644096,21.749545,18.578102,17.322496,17.122260,17.131615,6.612589,-1.247054,17.065659,9.296359,-11.189695,-9.778906
17.209554,17.290447,14.605713,17.097757,18.106438,18.267128,4.738942,0.632163,15.864087,-14.167874,-6.114002,-17.858647
13.341786,13.171100,16.514627,16.539235,13.042136,14.135339,-6.420604,2.658686,12.288978,10.809497,13.949141,-4.138538
15.329203,12.994210,13.481056,14.643135,15.758758,17.477294,-3.810061,0.182686,14.190860,-11.946084,-2.034267,-4.698517
16.449685,14.625486,17.409360,18.643469,17.976325,16.522293,-2.634291,3.657569,15.930434,-5.490485,13.706779,12.449245
19.707932,15.931184,12.386954,14.339232,16.095570,17.926787,2.875647,5.670315,14.490685,-8.778137,-18.825393,5.723796
19.708605,16.410336,17.604090,17.934191,16.995513,18.777441,-5.815150,6.486026,15.372117,-4.967931,0.225002,8.992108
18.701524,19.405832,20.783914,21.940926,24.987221,22.285520,3.539640,-7.949622,19.234479,-16.528408,7.199572,9.827118
17.540119,15.804616,19.567350,20.210563,20.946441,19.973663,-6.291810,-0.589279,17.455445,-18.051702,13.417002,13.403053
19.131046,19.137648,16.108260,15.990921,16.135548,17.999280,2.460118,0.584801,16.884602,0.788108,-13.882895,-12.700507
21.119709,19.965359,17.052074,16.063397,18.950435,21.965764,-0.093217,-4.263641,18.459170,-9.170838,-15.686630,-7.854256
18.454909,22.045927,21.548208,21.485597,20.169028,18.768713,4.464828,-3.497043,19.211649,3.596105,9.099913,-18.250681
13.294187,15.439922,15.382433,17.922057,19.566166,17.187037,3.440593,-5.290378,14.701243,-18.748581,16.560203,-15.492404
18.341665,21.614923,23.758848,23.903340,23.924738,19.145269,6.459529,-5.501496,19.796076,7.273628,14.287903,15.314579
13.593904,14.762899,15.223917,15.686282,16.912734,12.793736,6.254760,-1.247132,12.901267,6.701959,5.947068,15.993100
15.199955,17.062623,20.104216,18.127961,17.467675,15.562266,-2.653391,-4.192631,16.131519,4.235619,9.253989,16.763670
21.967229,19.160082,16.781631,19.919653,21.099388,22.089787,3.179933,5.949564,18.739002,-14.001150,-11.710590,-7.526701
22.374816,21.109294,21.232148,18.975363,20.437351,22.425214,-4.835043,-3.329253,19.970672,-5.011158,-10.141799,13.083046
16.750710,14.522068,14.614686,12.534811,15.863397,20.053880,-7.511345,-6.044104,12.082385,-17.682822,-11.983711,-3.302619
19.671340,17.213209,19.076382,23.771842,25.002290,21.538924,3.905188,5.179967,19.777003,-16.307023,16.349759,8.519268
18.351694,22.846756,24.360632,21.491689,19.095882,17.617864,0.000359,-5.583173,19.678976,18.989088,9.898722,1.791471
16.191072,18.658136,21.448322,21.005837,19.946359,17.237352,-0.321246,-3.679418,18.502111,4.882116,15.266418,7.683359
17.491712,20.444987,17.715982,16.077915,15.223473,14.425789,6.475556,-1.062438,15.302831,14.915644,-7.991956,-7.984180
21.880652,18.425260,17.893162,21.586883,22.679279,22.440798,1.757866,7.392260,19.214449,-15.003448,-0.924556,0.998654
17.127426,14.954643,14.262066,17.609660,18.117855,17.759310,1.882662,4.743655,15.598845,-11.836623,-1.118466,-4.888580
20.164747,18.971561,16.629708,18.636280,20.444763,20.117836,5.751077,1.707259,17.988551,-10.095821,-7.137983,-1.610079
18.751693,18.677784,18.304357,20.619303,21.244052,19.349613,4.887831,1.484750,18.621513,-7.168319,4.594095,-2.439703
21.994790,18.364317,16.284664,17.537917,20.526266,22.086126,1.227544,2.223197,19.074892,-14.135998,-12.880562,9.566756
18.433125,15.138441,15.360281,16.555664,16.134453,18.665368,-5.073240,4.942583,14.919447,-6.147566,-6.863402,-2.855061
20.158499,16.081866,14.347179,15.331911,14.988494,18.978810,-4.161088,6.684497,14.401684,-4.340204,-18.895189,-2.871694
22.577983,22.732072,19.794145,20.997616,19.555632,19.820765,6.184191,6.370011,18.563290,4.524401,-15.533296,-14.666285
16.424863,15.325234,17.464523,14.696803,16.258390,18.352586,-7.541214,-5.202671,13.211275,-12.666082,-5.526302,11.376364
22.711982,24.891563,21.857605,17.813757,17.412529,20.710430,-0.161578,-5.423158,19.901516,15.562962,-13.663625,-16.661798
16.493098,16.152759,16.422125,13.304548,15.823327,18.556639,-5.313166,-7.463546,12.997318,-7.894299,-10.575134,2.770755
21.343646,24.299692,20.491675,17.610861,17.307618,17.418867,7.658890,-2.585186,17.735911,19.836103,-16.392923,-9.151578
12.596779,13.451720,14.379276,16.760409,14.873335,11.742658,3.403112,3.878503,12.710487,2.787158,12.701549,-2.409040
17.341598,18.244191,18.102788,14.639714,17.101692,17.110768,0.007546,-7.433702,14.853651,1.453589,-14.691294,16.939767
16.170459,19.324030,17.503702,14.708885,12.366573,14.713895,-0.462586,-2.426107,15.104926,18.039458,-4.730520,-19.052083
20.488170,19.033526,17.926433,15.783069,13.409604,18.048172,-7.046098,4.392913,15.060217,14.044364,-17.461133,-5.613869
22.173186,18.850320,17.053664,18.592036,22.482704,23.177847,2.911550,-0.200901,19.918247,-17.829089,-11.259213,12.377132
14.050174,14.988857,17.223334,15.977342,15.929128,17.734361,-7.321102,-6.488303,12.198718,-0.188624,14.888246,-9.799715
19.672576,20.870707,21.998872,19.446612,19.178787,21.051124,-6.856873,-6.374384,17.899159,5.386239,1.646465,-3.648427
13.753661,13.798311,14.781910,17.637531,16.106634,14.929859,0.346397,3.342102,14.445170,-3.665953,8.410635,-12.172598
15.628030,17.917113,20.051877,15.863330,14.846723,16.016766,-6.452320,-6.450271,13.758791,10.235880,0.882177,7.858487
20.046835,19.559176,17.231631,16.726234,17.477761,17.061963,5.090377,2.831415,16.726079,9.183092,-10.380909,9.798739
17.305678,20.461253,19.127222,19.264213,19.453958,18.396844,5.080753,-5.296079,17.087321,-3.607002,7.256455,-17.898983
20.770451,18.883862,16.594083,19.459651,20.240028,20.913480,3.559033,4.753636,18.230085,-11.827562,-10.088585,-10.772705
12.643485,12.413836,14.962597,15.229716,16.431471,16.826687,-5.602153,-4.666659,12.443341,-15.120243,12.753237,-4.964466
22.736829,20.995718,18.958797,17.668325,19.337442,20.031501,2.553684,2.420269,19.177411,5.169211,-13.385437,19.830082
13.990103,12.454024,13.397053,13.592468,16.036717,15.139484,0.297519,-1.640223,13.571055,-10.971930,-0.493653,13.262980
22.108238,23.308726,20.378300,19.277330,19.862437,19.380262,7.567593,-0.337994,19.069544,10.369344,-11.955957,0.595083
16.443871,14.030423,11.763458,13.915806,16.698904,17.570811,2.383864,0.673801,14.590200,-16.810017,-9.460533,-1.046225
13.842006,17.824176,17.394098,17.321323,13.650608,11.068499,4.805289,2.556895,13.827544,17.904028,6.202642,-11.711842
16.245380,17.347172,18.004764,15.585400,16.600174,16.268026,-0.739237,-4.885928,15.602646,2.771803,-3.540892,11.315735
13.776155,12.730156,13.157840,12.461315,14.879297,15.300518,-1.081736,-3.029310,12.997373,-10.469001,-4.071782,7.189301
18.508343,18.810184,16.764739,17.771797,20.765226,20.347011,5.205021,-4.670781,17.211488,-15.246873,-3.174575,-5.610344
16.272783,18.833526,19.773756,13.222165,12.385513,14.824057,-6.664483,-7.254056,12.082402,16.206903,-12.448846,11.004835
17.064783,18.018761,21.349944,21.026694,16.492331,16.534000,-5.869264,4.795454,16.434985,18.811197,16.396514,-1.813914
19.937584,17.386216,19.887530,22.572486,21.982593,21.771762,-5.225782,5.166899,19.051461,-11.042799,9.622408,-2.922781
18.970809,17.374254,18.013181,20.411853,20.031118,20.200386,-1.744995,3.887642,18.459334,-7.275426,2.348855,-8.611725
14.324285,13.459803,10.789156,13.380531,16.103511,15.406032,5.302076,-0.154524,12.513147,-17.060617,-5.771186,-2.631313
16.762273,12.720222,11.786728,14.882721,19.273211,17.877915,4.853830,1.123658,14.240570,-19.239586,-4.249553,19.741435
18.429531,19.674991,22.105404,22.262557,20.155363,21.111776,-7.032461,-2.105553,18.741172,8.390226,16.606079,-18.948082
15.859139,17.485684,17.914596,18.380486,14.173740,14.536733,-1.611876,5.365569,14.849263,18.644887,0.866861,-17.296697
17.912889,14.939743,13.516619,12.621770,12.904328,13.924236,0.430013,6.395633,12.149680,8.600873,-7.644532,19.216771
14.525450,17.536622,20.022674,19.916337,15.518076,14.064565,-1.331209,2.582062,16.313042,18.526635,16.517333,-7.935389
14.698398,14.564457,15.828050,17.783943,16.315769,13.620682,2.509758,4.463101,14.327265,2.878938,12.266296,4.225253
22.502168,22.815726,19.551650,18.587121,21.797758,24.209313,2.047574,-7.954957,19.547227,-13.529999,-9.207275,-17.728774
16.957900,17.604401,18.558395,17.865622,13.774332,14.711169,-3.328255,5.920314,14.791888,19.773123,1.671826,-4.742142
20.457680,22.111634,21.768153,18.820816,19.573154,20.360508,-1.093581,-6.903853,19.102618,6.073893,-5.857606,3.355682
17.512110,13.682534,15.748788,15.337197,16.602499,18.988087,-7.752206,1.172590,13.901567,-18.248519,-2.485760,10.411216
23.657345,24.539304,20.928111,19.353094,19.766860,19.749935,7.745020,1.472084,19.541214,16.445936,-17.704554,2.054715
19.667577,17.204866,18.390817,18.724303,17.731345,19.173398,-5.325305,5.127344,16.723436,-2.898999,0.346092,5.169122
18.631286,16.373591,14.720398,14.527112,13.976591,18.916060,-6.300538,1.816231,14.323503,3.747088,-16.370270,-17.058846
16.928908,15.247906,15.125910,17.880829,18.835035,19.788252,-2.041444,0.605316,16.790034,-13.772885,0.974858,-15.625829
22.115537,17.908670,16.666062,14.836355,17.714395,21.510587,-4.830106,0.574497,17.392669,-13.690858,-18.902465,18.996901
22.512772,17.881528,15.976960,20.061175,21.697707,23.674350,-0.164998,7.572393,18.557454,-19.974788,-13.448235,-8.348928
11.001454,14.211457,16.524724,15.107095,14.226085,13.655990,-2.568105,-5.901659,12.214038,5.727094,16.478383,-3.410735
11.739151,16.009685,16.736427,18.376869,15.768431,10.558308,7.226087,1.115131,12.672732,8.570774,19.156915,-6.833291
19.596806,21.118082,18.148545,18.344520,18.693804,18.634131,6.725313,-1.130391,17.488656,-1.566332,-7.932529,-13.801346
20.825335,21.351455,19.744021,15.415603,16.086374,21.010690,-7.157168,-6.856634,16.038630,10.538242,-13.272344,-12.335453
19.465721,18.006462,19.376437,21.403371,24.736605,22.147381,3.805730,-3.339362,19.817549,-17.165090,4.187395,19.382231
24.270491,20.500493,18.496930,20.493524,20.884093,24.403888,-3.694089,6.696407,19.774095,-7.611681,-18.234342,-13.392053
19.162595,20.043803,18.445039,17.354237,18.835659,20.952463,-1.234630,-6.366629,17.625720,-4.002767,-2.009193,-16.527146
16.342220,14.114920,11.212736,10.942956,12.258793,14.564209,0.765934,1.943090,12.767352,-1.706379,-18.152411,2.791434
13.906427,17.504559,15.453326,14.411358,13.394044,10.817227,7.083792,-0.601079,12.059732,16.425200,-1.388083,-4.287784
19.990462,14.212649,11.474068,13.732793,15.396340,18.896934,-1.316094,7.458391,13.402530,-15.549359,-19.628937,7.145860
24.398678,20.396460,16.189758,18.383056,21.315347,21.580782,7.728839,7.845203,16.711508,-0.692699,-17.988431,19.842023
15.784940,15.812462,18.898821,18.402300,14.403731,13.480827,-3.176721,5.298083,14.459334,15.945641,18.064056,11.883986
14.321243,12.196587,10.879706,12.260092,15.324652,14.655092,3.217580,-0.027203,12.518269,-11.445954,-6.361000,9.914125
22.302951,19.089965,17.197736,20.030888,21.695479,22.412741,2.661422,5.580163,19.317264,-13.801574,-8.548917,0.175633
16.424182,13.261955,11.277692,13.685025,13.589611,15.141023,0.626023,6.075068,12.191200,-6.270037,-12.234737,-1.572124
17.405448,17.699749,18.784688,20.462469,20.851840,18.284781,3.169688,0.076912,18.442875,-4.211879,9.804148,4.666524
21.030139,21.197349,19.443909,17.191555,17.708120,18.024943,2.664447,0.477529,18.559887,11.881063,-11.638486,12.335596
18.186405,19.506504,19.893586,17.911993,17.581531,19.678562,-5.149881,-5.369859,16.966006,5.886766,2.435082,-10.834450
23.186954,21.297233,20.969395,18.204098,17.955872,20.960013,-5.951770,2.423478,19.080059,2.323559,-11.014907,15.598089
16.561222,19.379627,19.965018,20.767274,21.679642,17.462632,7.985286,-4.779718,16.708518,1.768091,11.450884,6.629146
19.103983,13.716643,13.780768,13.756125,14.362224,17.546297,-5.262063,7.100803,12.103061,-12.557700,-6.927264,16.772655
24.469147,20.620104,19.858265,19.754670,19.085476,23.074296,-7.478387,7.883841,17.960636,-2.706077,-14.770345,2.329452
18.359865,17.702631,18.815146,22.965040,21.455582,19.929089,0.979197,6.507649,18.376612,-7.869637,7.081942,-18.675596
12.887080,15.404905,17.658489,18.181888,17.014028,11.339824,6.109864,0.164353,13.637456,15.656070,18.505227,17.941114
13.895486,16.312615,18.387739,19.493879,18.943035,15.435197,2.706805,-2.527152,16.460578,0.152423,17.221539,1.212871
21.097091,17.240670,18.265211,20.928596,21.621180,22.802111,-4.953068,5.371658,18.791704,-15.476280,-0.266268,-1.843520
19.596143,20.112371,19.992416,18.029175,19.695216,20.772473,-2.097335,-6.669539,18.226345,-2.570438,-5.149809,2.284674
11.211337,16.762048,17.912364,15.227368,12.755675,12.719652,-0.628385,-6.496938,12.289308,17.781505,17.874184,-11.385734
16.715195,16.408915,14.257453,14.974540,16.669286,14.197338,7.706207,1.947870,12.881791,8.786690,-5.826999,13.217789
18.107221,18.298713,19.446320,18.795704,19.702161,20.992786,-5.497521,-5.790979,17.247486,-5.666130,5.285009,-7.407443
21.690900,18.988543,15.439969,16.903125,17.921372,18.283569,5.688365,7.761772,15.135539,3.673339,-15.858837,9.897689
16.921963,21.617409,20.136213,17.040641,15.565136,16.272195,2.316233,-6.724608,16.009526,14.536453,3.987193,-18.258875
18.621148,19.545882,18.974859,15.131053,13.292774,14.887875,-1.979645,1.193681,16.275193,18.947291,-8.725134,9.379941
18.866759,18.457180,19.599883,17.642279,15.750777,17.134360,-4.945221,2.357556,16.798718,8.199769,-0.215381,8.815552
14.020505,15.494779,13.562229,12.161464,10.185542,13.044228,-1.147952,-0.246496,12.487335,12.425030,-8.599693,-16.540175
15.539856,14.821699,16.261752,17.728951,15.522005,14.312448,-0.287647,5.667239,14.381361,4.261138,9.336546,2.005418
18.498151,15.898844,16.974635,14.452769,16.287052,18.707654,-6.070214,-1.815837,15.026815,-12.267714,-9.956225,18.896940
12.006053,14.295172,17.405946,17.376883,19.145388,15.226426,1.432120,-6.980009,13.823645,-8.178933,12.892631,15.033495
15.583392,15.445739,16.370143,11.846575,13.289066,14.976358,-4.380997,-5.012674,12.368449,-0.974669,-13.658850,17.913338
